"","Date","Time","Location","Operator","Type","Aboard","Fatalities","Ground","Summary","death_ratio"
"206",1930-01-13,"","Antananarivo, Madagascar","Air Orient","Farman 190",3,3,0,"",1
"207",1930-01-19,"18:23","Oceanside, California","Maddux Airlines","Ford 5-AT-C Tri Motor",16,16,0,"While en route to Los Angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. While in a left turn his left wing struck a hill, crashed and burned. Adverse weather conditions. The plane flew into a sudden squall which cause the pilot to lose control.",1
"208",1930-01-25,"","Off Ceuta, Spain","Aeropostale","Latecoere 25",2,2,0,"",1
"209",1930-01-27,"17:30","Kansas City, Kansas","Central  Airlines","Travel Air A6000A",5,5,0,"While preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. As quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from Universal Airlines  and Central Airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked.",1
"210",1930-02-03,"","Hartford, Connecticut","Colonial Air Transport","Pitcairn PA-6 Mailwing",1,1,0,"While attempting to land the plane struck a building and fell into the Connecticut river.",1
"211",1930-02-10,"","Marden, England","Air Union","Farman F-63",2,2,0,"",1
"212",1930-04-18,"17:00","Jersey City, New Jersey","Canadian Colonial Airways","Fairchild 71",4,4,0,"Crashed into power lines 150 feet above the ground in fog.",1
"213",1930-05-10,"","Buenos Aires","Aeropostale","Latecoere 28",4,3,0,"",0.75
"214",1930-06-05,"","Boston, Massachusetts","Colonial Air Transport","Ford Tri-Motor 5",15,1,0,"Crashed into Boston Harbor after loosing the right  engine on takeoff.",0.0666666666666667
"215",1930-07-07,"","Bornholm, Denmark","Deutsche Lufthansa","Dornier Wal",8,5,0,"The flying boat landed in a storm in the open ocean due to engine failure. After three hours, the plane was  capsized by a large wave.",0.625
"216",1930-07-10,"","Arkansas Pass, Texas","Cross Airways","Lockheed Vega 5",5,5,0,"The aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. The plane was flying in an area of fog and thunderstorms.",1
"217",1930-08-22,"","Iglau, Czechoslovakia","Ceskoslovenske Aerolinie","Ford 5-AT-C Tri Motor",11,10,0,"Crashed while the pilot attempted to make an  emergency landing in fog, during a storm.",0.909090909090909
"218",1930-09-11,"","Croydon, England","Sabena","Sabca F-VII",2,2,0,"",1
"219",1930-09-25,"","Southesk, Saskatchewan, Canada","Western Canada Airways","",3,3,0,"The air mail plane crashed in fog  while en route.",1
"220",1930-10-05,"2:05","Near Beauvais, France","Military - British Air Ministry","Royal Airship Works R-101",54,48,0,"The airship was on its inaugural flight from Cardington, England to Karachi, (Pakistan). During a storm on the first night, it suddenly nosedived, leveled briefly, then dived again crashing and burning. Preparations had been rushed for political reasons and there had been no full-speed test flight. In the wind and rain, the outer cover split open at the front so that the two forward gasbags ruptured simultaneously. Dropping ballast raised the nose, but only because there was also dynamilift, which was promptly lost as speed was reduced, presumably to save the remaining gasbags.",0.888888888888889
"221",1930-10-06,"9:45","Dresden, Germany","Deutsche Lufthansa","Messerschmitt M-20B",8,8,0,"Crashed into hill while attempting to land.",1
"222",1930-10-12,"","La Rache, Morocco","Aeropostale","Latecoere 28",4,4,0,"The french postal plane crashed into mountains.",1
"223",1930-10-28,"","Prince Rupert, BC, Canada","Alaska-Washington Airways","Lockheed Vega",3,3,0,"",1
"224",1930-10-30,"","Near Neufchatel, France","Imperial Airways","Handley Page W-8",6,3,0,"Crashed into high ground in fog after losing an engine. The plane was named 'City of Washington.'",0.5
"225",1930-10-30,"","Brookston, Indiana","Embry Riddle Company","Pitcairn PA-6 Mailwing",1,1,0,"After developing engine trouble the pilot tried to parachute out of the plane but the parachute got caught on the plane and the pilot was dragged to his death.",1
"226",1930-11-07,"","Off of Santos, Brazil","Syndicato Condor","Junkers G-24",9,1,0,"Crashed into the sea.",0.111111111111111
"227",1930-11-18,"2:00","Techachapi Mountains, California","PacifiAir Transport","Boeing 40",3,3,NA,"Crashed into a mountainside at an altitude of 4,500  feet during a snowstorm.",1
"228",1930-12-09,"","Shanghai, China","China National Aviation Corporation","Loening C-W Air Yaht",6,4,0,"The lower right wing of the aircraft hit the mast of  a river boat and the plane flipped over on its back and  crashed onto a river bank. The aircraft was named 'Shanghai'.",0.666666666666667
"229",1931-01-08,"","Melle, Belgium","Sabena","Fokker F-VII",2,2,0,"",1
"230",1931-01-22,"","Bluff Mountain, Washington","Varney Air Lines","Boeing 40",1,1,0,"The mail plane flew into Bluff Mountain in dense fog.",1
"231",1931-02-08,"","Wairoa, New Zealand","Dominion Air Lines","Desoutter II",1,1,0,"",1
"232",1931-02-20,"","Bagot, Manitoba, Canada","Western Canada Airways","Fokker Universal F-14",3,2,0,"The plane carrying mail, crashed into a field, turned over and burst into flames. There was heavy fog in the area of the accident.",0.666666666666667
"233",1931-02-24,"","Off Spain","Aeropostale","Latecoere 32",3,1,0,"",0.333333333333333
"234",1931-03-21,"","New South Wales, Australia","Australian National Airways","Avro 10",8,8,0,"Wreckage found 10/26/1958.",1
"235",1931-03-31,"10:45","Bazaar, Kansas","Trans Continental and Western Air","Fokker F10A Trimotor",8,8,0,"Shortly after taking off from Kansas City, one of the aircraft's wing's separated in flight after penetrating a thunderstorm and experiencing strong turbulence and icing. The plane crashed into a wheat field. Wing-aileron flutter, brought about by moisture leaking into the wing's interior, weakening the glue that bonded the wooden spars. Notre Dame football coach, Knute Rockne, 43, killed.",1
"236",1931-04-14,"","Near Letschen, Germany","Deutsche Lufthansa","Messerschmitt M-20",10,2,0,"Fuselage failure. Four were seriously injured and both the pilot and radio operator were killed.",0.2
"237",1931-05-05,"23:30","Burbank, California","PacifiAir Transport","Boeing 40",2,2,0,"The mail plane crashed into Las Tunas Canyon while attempting to land at  Burbank Airport in dense fog.",1
"238",1931-05-22,"","Wampit, Australia","Guiena Airways","Junkers W-34",1,1,0,"",1
"239",1931-05-24,"22:30","Bellefonte, Pennsylvania","National Air Transport","Boeing 95",1,1,0,"Crashed into a mountain and burned in poor visibility.",1
"240",1931-06-07,"9:00","Near Sandoway, Burma","Air Orient","Fokker F-VIIB",4,4,0,"Crashed into a trees and fell into a river 50 km south of Sandoway after experiencing engine trouble while attempting to land at Sandoway in poor visibility and monsoon conditions.",1
"241",1931-06-11,"","Walbridge, Ohio","Rubner Flying Service","Lockheed Vega 2",3,2,0,"A wing buckled as the plane was attempting to land and the plane crashed.",0.666666666666667
"242",1931-06-13,"","Saarbrucken, Germany","Deutsche Lufthansa","Dornier Merkur",4,4,0,"After circling in fog for half an hour, the plane rose to about 300 ft. and nose dived into the ground and burst into flames. Engine failure.",1
"243",1931-07-12,"","Chicago, Illinois","Braniff Airlines","Lockheed Vega",2,2,0,"Engine quit while taking off. The plane crashed from a height of 700 feet. The pilot tried to return to the airport  by banking to the right but did not have sufficient altitude to recover.",1
"244",1931-07-14,"","Temora, Australia","Australian Aerial Services","Lasco Lascowl",2,2,0,"",1
"245",1931-07-21,"","Centralia, Illinois","American Airways","Pitcairn PA-6 Mailwing",1,1,0,"",1
"246",1931-07-24,"","Kurudjevo, Bulgaria","CIDNA","Fokker F-VII",7,7,0,"The aircraft caught fire in mid air and crashed.",1
"247",1931-08-09,"8:40","Cincinnati, Ohio","American Airways","Ford 5-AT-C Tri Motor",6,6,0,"Crashed from a height of 500 feet on the banks of Little Miami River shortly after taking off.  Engine failure due to a broken hub on the right engine which led to the detachment of the motor from the aircraft.",1
"248",1931-09-14,"20:00","Chicago, Illinois","Chicago-Detroit Airways","Lockheed Vega",1,1,0,"Crashed in a severe rainstorm while attempting to land.",1
"249",1931-09-16,"4:00","Oakland, California","PacifiAir Transport","Boeing 40",4,4,0,"Crashed into San Francisco Bay shortly after taking off from Oakland airport.",1
"250",1931-10-06,"","Novia Scotia, Canada","Deutsche Lufthansa","Heinkel HE-2",3,3,0,"",1
"251",1931-10-14,"","Brazil","Syndicato Condor","Dornier Wal",3,3,0,"",1
"252",1931-11-05,"6:48","Camden, New Jersey","NY, Phil., Washington AW","Lockheed Orion 9",5,5,0,"Crashed  onto a golf course and burst into flames after circling the airport twice to land.",1
"253",1931-11-13,"","Sir Lowry's pass, South Africa","Union Airways","De Havilland DH.80",3,3,0,"",1
"254",1931-11-23,"","Salt Lake City, Utah","Boeing Air Transport","Boeing 40",1,1,0,"The mail plane crashed 8 miles west of Salt Lake airport. It is believed the plane overturned while attempting to land in the dark.",1
"255",1931-11-24,"","Near Tsinan, China","China National Aviation Corporation","Stinson",3,3,0,"Crashed into Chingshan mountain range 10 miles south of Tsinan in fog.",1
"256",1931-11-26,"22:30","Pasco, Washington","Varney Air Lines","Boeing 40",1,1,0,"Crashed in fog while attempting to land.",1
"257",1931-12-05,"","Kewanee, Illinois","Braniff Airways","Lockheed Vega 5",6,2,0,"Crashed attempting to land at an alternate airfield in a sleet storm. The plane struck the roof of a barn adjacent to the airfield and was destroyed. Icing.",0.333333333333333
"258",1931-12-06,"","Bangkok, Thailand","KLM Royal Dutch Airlines","Fokker F-VIIb-3M",7,5,0,"Did not gain altitude while taking off. The landing gear hit the top of a dam and the plane crashed.",0.714285714285714
"259",1931-12-09,"","Off Algiers","Aeropostale","CAMS 56",2,2,0,"",1
"260",1931-12-31,"","Springfield, Ohio","American Airways","Fairchild Pilgrim 100A",5,4,0,"Under orders from his supervisor, the pilot took off in extremely poor weather conditions. After encountering fog he attempted to turn back to the airport but a wing tip struck a knoll and the plane crashed.",0.8
"261",1932-01-21,"","Colvin Park, Ilinois","Northwest Airways","Stinson SM-2A",1,1,0,"Crashed in heavy fog a few minutes after taking off from Rockford. A witness said the plane caught fire after an explosion in mid air and crashed.",1
"262",1932-01-29,"","Lebec, California","Century PacifiLines","Stinson SM-6000B",8,8,0,"Crashed into a canyon in mountains during a snowstorm.",1
"263",1932-02-01,"","Off Miami, Florida","Bimini Airways","Fairchild",5,5,0,"Disappeared while en route on a 45 minute flight.",1
"264",1932-02-02,"","Marcellus, Michigan","Transamerican Airlines","Stearman C-3MB",1,1,0,"Mail plane crashed.",1
"265",1932-02-02,"","Rio Vista, California","Boeing Air Transport","Boeing 40",2,1,0,"Struck an irrigation ditch and caught fire  during landing.",0.5
"266",1932-02-27,"","Off Setiba, Brazil","Aeropostale","Latecoere 28",3,3,0,"",1
"267",1932-03-08,"2:00","Saint Louis, Illinois","Century Air Lines","Stinson SM-6000B",5,2,0,"Crashed into a skeleton of an old windmill, 500 yards from the edge of the field while practicing night landings.",0.4
"268",1932-03-19,"","Calimesa, California","American Airways","Fokker F-10A",7,7,0,"Crashed into an orchard after striking power lines in fog.",1
"269",1932-03-21,"","Steubenville, Ohio","Trans Continental and Western Air","Northrop Alpha",1,1,0,"The mail plane pilot drowned when his parachute tangled in the fuselage and he was dragged into the Ohio River after his plane crashed.",1
"270",1932-03-29,"","Syria","Air Orient","Farman F-190",3,3,0,"",1
"271",1932-03-31,"","Bedford, Ohio","National Air Transport","Boeing 95",1,1,0,"",1
"272",1932-04-21,"","Fort Wayne, Indiana","Transamerica Airlines","Stearman C-3MB",1,1,0,"",1
"273",1932-05-03,"","Portland, Oregon","Varney Air Lines","Boeing 40",2,2,0,"",1
"274",1932-05-16,"","Burbank, California","PacifiAir Transport","Boeing 40",3,3,0,"Crashed and burned  in fog while attempting to land at Burbank Airport. Both pilots and the radio man were killed.",1
"275",1932-07-16,"","Mount El Plomo, near Vitacura, Chile","Panagra","Ford 5-AT-C Tri Motor",9,9,0,"The aircraft crashed in a severe snowstorm in the Andes Mountains.  The wreckage was buried by ice and snow and wasn_—Èt found until March 22, 1934.",1
"276",1932-08-12,"","Beyrouth, Lebanon","Air Orient","CAMS 53",7,1,0,"",0.142857142857143
"277",1932-08-30,"","Tubergen, Germany","A B Aerotransport","Junkers G-23",2,2,0,"",1
"278",1932-09-08,"9:00","Salt Flats, Texas","American Airways","Fokker F-10",4,3,0,"The mail plane struck a mountain and burned encountering poor weather conditions.",0.75
"279",1932-09-17,"","Selsdon Park, England","Air Union","Liore-et-Olivier 213",2,1,0,"",0.5
"280",1932-09-18,"","Byron Bay, Australia","New England Airways","De Havilland DH-80",3,3,0,"",1
"281",1932-10-12,"","Port Etienne, Mauritania","Aeropostale","Latecoere 28",1,1,0,"",1
"282",1932-10-26,"","Villa Monte, Bolivia","Lloyd Aero Boliviano","Ford Tri-motor 5",2,2,0,"Former American army flyer Donald Duke was killed when his plane carrying Bolivian army supplies crashed.",1
"283",1932-10-29,"","Ramsgate, England","Deutsche Lufthansa","Junkers W-33",2,2,0,"The mail plane ditched into the English Channel after encountering 60 mile-an-hour gale force winds.",1
"284",1932-11-02,"","Echterpfuhl, Germany","Deutsche Lufthansa","Junkers F-13",5,5,0,"Crashed into mountainous terrain in the Spessart mountains in fog.",1
"285",1932-11-25,"","Marianna, Arkansas","Hunter Airways","Travel Air 6000",2,2,0,"Became lost and circled  until the plane struck an oak tree and crashed onto a island in the bayou.",1
"286",1932-12-14,"","Amarillo, Texas","Trans Continental and Western Air","Ford 5",2,2,0,"The mail plane crashed in a snowstorm. The pilot died two days later from his injuries.",1
"287",1932-12-14,"","Rocky Ridge, Colorado","Boeing Air Transport","Boeing 40",1,1,0,"",1
"288",1932-12-26,"","Wau, Australia","Guinea Airways","De Havilland DH-60",2,2,0,"",1
"289",1933-01-10,"","Algiers","Aeropostale","CAMS 53",1,1,0,"",1
"290",1933-01-14,"","Newark, New Jersey","Eastern Air Transport","Curtiss Condor 18",2,2,0,"Went into a vertical bank and crashed and burned.",1
"291",1933-01-20,"","Marietta, Georgia","American Airways","Stearman 4",1,1,0,"",1
"292",1933-01-20,"2:07","Bourne, Texas","American Airways","Stearman 4",1,1,0,"The pilot of the mail plane lost his bearings and crashed into the hillside in poor visibility.",1
"293",1933-01-24,"","Eugene, Oregon","PacifiAir Transport","Ford 5-AT-D",3,1,0,"The mail plane crashed while taking off.",0.333333333333333
"294",1933-03-11,"","Near Mendoza, Argentina","Pan American Grace Airways","Fairchild FC-2W",2,2,0,"Crashed and burned.",1
"295",1933-03-25,"20:07","Hayward, California","Varney Airlines","Lockheed Orion 9",3,3,11,"The aircraft crashed into tops of two houses and smashed into a third, bursting into flames in heavy rain.  An unusual and unforeseen condition of the weather developed its intensity in the immediate locality of the accident.  The ceiling suddenly dropped as the plane approached its destination.",1
"296",1933-03-28,"14:30","Near Dixmude, Belgium","Imperial Airways","Armstrong Whitworth Argosy II",15,15,0,"The airliner was crusing at about 4,000 feet when fire was observed coming out of its tail section. The pilot tried to make an emergency landing but the fuselage split in two causing the aircraft to crash and burn. Although never proven, this is thought to be the first airline disaster caused by an act of satotage. The fire was thought to have been started by a passenger in an attempt to commit suicide.",1
"297",1933-04-03,"","Hemkenrode, Germany","Deutsche Lufthansa","Junkers F-13",2,1,0,"",0.5
"298",1933-04-04,"12:30","Off Barnegat, New Jersey","Military - U.S. Navy","Goodyear-Zeppelin U.S.S. Akron (airship)",76,73,0,"While cruising at 1,600 feet off New Jersey, strong air currents droped the ship to 700 feet before leveling off.  Before it could regain a safe height, it plummeted into the AtlantiOcean. Decision by the commander to fly into a storm despite the presence of lightning.",0.960526315789474
"299",1933-04-23,"","Mt. Terrione, Italy","Air Orient","Cams 33",6,6,0,"Crashed into a mountain.",1
"300",1933-04-29,"","Traunstein, Germany","Eurasia","Junkers W-34",4,4,0,"Crashed on a test flight before delivery to Eurasia in China.",1
"301",1933-05-09,"","Viladrau, Spain","Aeropostale - La Tecoere Company","Latecoere 28-1",6,6,0,"Crashed while landing in fog.",1
"302",1933-06-02,"","Bowling Green, Virginia","Eastern Air Transport","Pitcairns PA-6",1,1,0,"The mail plane crashed into a ravine.",1
